split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5152740111755948,0.9096344925782001,1.1029734905964368,0.47955417694836655,0.9027399104768835,1.1080877104280658
1,0.5223346769288102,0.9056521217592862,1.1001357597208221,0.49399924754275837,0.8874286500574707,1.0926019112714906
2,0.53251609652611,0.8957992020344444,1.0856905310478178,0.5027959318332147,0.8819442824240143,1.0830629793066504
3,0.5434374581482658,0.8732217592198986,1.061538885371216,0.5060714784197571,0.8739092509830224,1.0794895115160594
4,0.5362074415440246,0.8853212128970932,1.0741961321798836,0.5019041900951464,0.8827542653209491,1.0840337877373556
5,0.4892717070934748,0.9335018912526262,1.1242119941546056,0.44276748424145085,0.9416981177405265,1.146580627798422
6,0.5352881515854813,0.8755906932034832,1.0668263757042333,0.5114335439439368,0.8648129694055475,1.0736140776673528
7,0.519594556565272,0.8980403736019599,1.094428006950286,0.4806570564024293,0.8994388136460487,1.1069130105508709
8,0.49219904423706373,0.9376570204800536,1.1412021108758108,0.45395937867596403,0.9273679126146486,1.1350078118431353
9,0.5690205718137741,0.8430074319212583,1.0257245067815586,0.5292184268500709,0.8517137864379548,1.0538919869314733
