split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5469138596891352,0.8741120407042309,1.0634447482189715,0.4902096151836328,0.8965651750118467,1.1052879204222796
1,0.5423086194550651,0.8854676124000092,1.0651718666731844,0.4813434945430126,0.9113734026708872,1.1148579073008036
2,0.4876878950551554,0.941815186751651,1.1336750629850199,0.44078067118423636,0.95313015579625,1.1576324460736969
3,0.5378361241972593,0.9021277859939976,1.0870995435138093,0.4838492119585308,0.9101933199225777,1.1121616131154684
4,0.4633928445766331,0.9652458340315369,1.1648224643300955,0.4090943434654599,0.978979928184593,1.1899773014018828
5,0.5329347679085261,0.8861650884931788,1.0800548291227674,0.47752151700715073,0.9067114678085951,1.1189580592029915
6,0.5102520927191281,0.9175648191538819,1.1089374346247658,0.4565595897409451,0.9353203120009465,1.1411837226251753
7,0.5253371557650233,0.8981217919366823,1.090841926200969,0.4712576618391259,0.9139870216413519,1.1256455202250295
8,0.5092430411089282,0.9124413759867892,1.0987104713040003,0.45850669994284976,0.9360518388883389,1.1391374960946585
9,0.5537875903098153,0.8754908314094662,1.06527668810582,0.4967748790672528,0.8914005034688991,1.098147709741335
