split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.567406622749475,0.8446207257383296,1.0211342507816183,0.5220851566469805,0.8873156162816318,1.1167420368337053
1,0.5154872882081132,0.9005945406530285,1.0854547811192352,0.480623098702189,0.9513432541861387,1.164176745989623
2,0.5509965023407771,0.8561438369778467,1.0363874379154074,0.4968651729194482,0.9012200679751936,1.1458289607874392
3,0.5517145894776645,0.8780691188962506,1.0582905462688283,0.5176762200301647,0.9156803446662162,1.1218813847806164
4,0.5191984823513193,0.8913425208787124,1.0777442860211788,0.506912613390446,0.9240615015232895,1.1343303477189308
5,0.554303363380508,0.852169782549005,1.0475960779239886,0.5277446879052333,0.8888889058947166,1.1101100401075432
6,0.5121922419236271,0.9114846746877157,1.102489200266935,0.47830447729978776,0.9506568270914044,1.166772432529097
7,0.5572076877368174,0.8557992646628193,1.0380390150059948,0.5066707002891166,0.9087981376994542,1.1346085699277397
8,0.5050107095545755,0.9078211630098714,1.0991550274607744,0.478909651534963,0.9545850373931771,1.1660954998410697
9,0.5459074262119527,0.8749171813901782,1.0612262202134748,0.5182985217629377,0.9146288313829989,1.1211574166758633
