split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.49754862401996147,0.9255621859378235,1.1143813017412612,0.4506552903851325,0.9565798682458964,1.1585900064784733
1,0.5395224702624871,0.8720505457347254,1.0537487593941126,0.4905574921103576,0.9028287937533089,1.1157191691321056
2,0.536605447603621,0.8792258386225522,1.0685327748441824,0.4895343510069503,0.908804216344284,1.116838986918869
3,0.5422637383508759,0.895431642837397,1.0798240291059262,0.4945226473738972,0.9164248182473734,1.1113686863139816
4,0.5104826834847882,0.9220107277968317,1.1151197149624459,0.4640675199211233,0.944821747879323,1.1443591434552778
5,0.509264511928458,0.920260430481396,1.1106356025485609,0.466358004357705,0.9466425703848201,1.1419111266998707
6,0.5553500305441217,0.8616640736505123,1.0465232877688764,0.5100843059016605,0.8847584485022134,1.094127618638043
7,0.5228839569995118,0.8945782059267346,1.0892786313108558,0.4960760077104652,0.9118495134419827,1.1096597231262495
8,0.5372036091479889,0.8854085301471414,1.0816188944641891,0.49902300976239333,0.9086681960112339,1.1064102602719188
9,0.5385411936558464,0.8995054914095546,1.0853419343125528,0.48781988509566565,0.922869900362707,1.1187129399532403
