split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5079401106635659,0.9163070382337352,1.104118936156947,0.44376128146795546,0.9456895550672063,1.164799333052669
1,0.5386575983956117,0.8816101078215188,1.066994004262387,0.48992262363029915,0.904562426559134,1.1154202794955261
2,0.5214658977376815,0.9037932019622038,1.0921675257216084,0.46641803330042453,0.9310782810746294,1.1408303781400075
3,0.5360654222284884,0.8934800413727338,1.0817196193458274,0.4380348654129792,0.924703788222635,1.1707797207267514
4,0.5661991972471815,0.8646902566249333,1.049472052694703,0.4998250936900861,0.8900333663905418,1.1045400177989353
5,0.5465046512379252,0.8708182230470525,1.0533691000997505,0.49384168539831064,0.8984358628825764,1.1111269798406695
6,0.5582272894429308,0.8699536847979304,1.0502566453348052,0.503706539050281,0.8917093828078948,1.1002459583788227
7,0.5368339755665279,0.8971564497860969,1.075206540937784,0.4729153890903811,0.9238900544767351,1.1338632347045168
8,0.5598116088407241,0.873575386674442,1.0628412451040226,0.4864193563610447,0.8998133146997462,1.1192441393618016
9,0.5273953586979414,0.910370587363141,1.096374437607882,0.46100520362155006,0.931341805426535,1.1466022550372563
