split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.4964164182585765,0.9264440646967406,1.1175713865303438,0.4737075823522352,0.9485738381520706,1.1520522922821779
1,0.5266301230898485,0.8842148063413751,1.0765352674458208,0.49750950701205443,0.9238441422672711,1.1256997264068815
2,0.5420100436143583,0.8727430555238039,1.053854418264549,0.5134065209845632,0.9137717281476077,1.107750049455595
3,0.5327503994539314,0.8765155102638545,1.0677396913895216,0.5026258329293221,0.9143423451197865,1.119954162600401
4,0.5295322284052051,0.8923846677602907,1.0801967808786874,0.491140364319801,0.9255129695597206,1.1328114685696837
5,0.5345805723422123,0.8707853917777136,1.0624668700180018,0.5098685297801583,0.909020246174971,1.111769946761219
6,0.5417719795876581,0.8747960936860706,1.0694652457725786,0.5104323684510255,0.9024803277351596,1.1111302823927411
7,0.5328922511401626,0.8697889527930296,1.062117116267806,0.5180780399087103,0.893906239551937,1.1024197729382519
8,0.5498901035893866,0.8692050940084968,1.057721270193986,0.5146523159144095,0.9047658175190445,1.106331088980335
9,0.5235228627450548,0.8858294697661367,1.0755777083580456,0.4984499882340271,0.9203911067659999,1.1246457808007566
