split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5586954134523778,0.8640730953057013,1.0395659701307485,0.5233194985423479,0.8757481552634749,1.1114962106227115
1,0.5454986075249574,0.8649063027860615,1.0478109973065401,0.5386034739155583,0.8806169846921983,1.0935318904813183
2,0.4853651716694757,0.9264947257562869,1.1258351610564592,0.5026444115782547,0.9126939423861758,1.1353448484675928
3,0.5312339484347248,0.8806486287670199,1.0652433183545085,0.5181082103098567,0.8815465915312513,1.1175553864916037
4,0.5349002719631197,0.8709963686206907,1.0574845281784875,0.5451366461383187,0.8752033380735076,1.0857623232971905
5,0.5285286281912386,0.8905088903482723,1.0735333778462732,0.5275103149033499,0.895834440202627,1.1065994718126184
6,0.5233131990237585,0.902580688377239,1.0844935852549402,0.5006193382174287,0.9020025095511692,1.1376538815375103
7,0.4936020741580043,0.9287266282734541,1.1148238101001045,0.4927135741089488,0.9303359037734054,1.1466236980653854
8,0.5684455586809365,0.8405947157609892,1.0219177199819647,0.5542614196294822,0.8440435475308176,1.074816699364058
9,0.5375128880172624,0.8783827937244221,1.068790442634941,0.5353313780157911,0.8764401570433245,1.0974025522792357
