split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.4980551189393543,0.9273804397191159,1.1169942526090182,0.4584551733271326,0.9338728265610374,1.138924974898667
1,0.5303247130690973,0.9011037640180739,1.101529635098785,0.48000237990518113,0.9032349761018312,1.1160369890555186
2,0.5106140710837254,0.9112822632811127,1.1062875460466528,0.46499162800346494,0.9204339681959295,1.1320306869145491
3,0.5211491684975971,0.8869701946045049,1.0948078976734488,0.49407416083176736,0.8879864253361583,1.1008327492150218
4,0.5559340466144183,0.8480399368453243,1.0507766244730568,0.5354915149019704,0.8499827272980752,1.0548112098849816
5,0.5270691402058052,0.8995755153226467,1.0865526838196076,0.49396982540467016,0.8961479246528367,1.1009462539277526
6,0.5117329595195237,0.9230754830651506,1.122744128410082,0.45163314120521203,0.9275767349552093,1.1460762444045332
7,0.5226216606449072,0.9014066076529764,1.0915493842613357,0.4853003257618139,0.9001109082620737,1.1103371158463635
8,0.4827431532950114,0.9508850275674708,1.1533649342058223,0.4389832501980888,0.9457181668465968,1.159219891288096
9,0.5114641056342304,0.915122334126655,1.1081067682062733,0.4499499045318277,0.9354955641967124,1.1478338628889728
