split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5562078301333708,0.8732463922807189,1.0653576340648203,0.4943582649692815,0.8895606206868529,1.0971771255344134
1,0.5488723079286465,0.883867777930024,1.069168245095531,0.4922603165006705,0.8941599697508404,1.0994509077807444
2,0.5317445894020951,0.879315973409268,1.0800734435550667,0.5028209423696908,0.8843953334303125,1.0879569269027207
3,0.5466266993694118,0.8615234218016682,1.0473510668564165,0.49480955569295604,0.8848076183849684,1.096687395005107
4,0.5412213260655414,0.8829690337198618,1.0732197391040899,0.49901966614454507,0.8903245516564982,1.0921080972786041
5,0.5471115899039608,0.8568215077305443,1.0749898102322528,0.5070392240570384,0.861218287117189,1.0833317474571522
6,0.5206714270627512,0.9004644688386036,1.0942773356350306,0.48014762432270186,0.9076483828721779,1.11248792215554
7,0.5357137456925035,0.8948471666544078,1.091174562008977,0.47978559573835755,0.9076173088079003,1.1128752266586543
8,0.534909266237253,0.897085099989264,1.0885251371634506,0.4804747015753912,0.9032112538146712,1.112137893221833
9,0.5094536248916004,0.9132870140084307,1.1114646884155444,0.4636214413499864,0.9247864223953612,1.1300326524713353
