split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5101905434919074,0.8905549378977262,1.0830511625501755,0.48331886660380374,0.9201024333974681,1.128182271587557
1,0.5204033415355549,0.910152268232208,1.1032135553053064,0.4824229583426042,0.9243151927718396,1.1291599636111858
2,0.5332771813373329,0.8866282154601164,1.0732557931319366,0.49518906161772536,0.9079024732823597,1.1151475831133675
3,0.5188997644883935,0.9016303846632202,1.1001804571149465,0.5039519107555337,0.8959305605726084,1.1054264696480924
4,0.5193007910147711,0.9065117422952976,1.1042835454272566,0.48934308208571176,0.9165405488679247,1.1215859981733416
5,0.47213297025025835,0.9542162580897959,1.1510227824205856,0.44566850082853215,0.9620275260564808,1.1685646592160284
6,0.5463727429569811,0.8746046396454797,1.0689860863883756,0.5184526895793415,0.8879528201848812,1.0891493831899366
7,0.533667582457862,0.8789023397147593,1.0867645095415763,0.5297005206282231,0.8683996669453332,1.0763542205183423
8,0.5053735067746536,0.9206799958870632,1.110387918171682,0.47535693745709984,0.9281065791464864,1.136841545421075
9,0.54839444039724,0.879676824543949,1.0762703837073602,0.5155260613151271,0.8878600174308942,1.0924540501035354
