split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5369253085107186,0.8793893195278544,1.0732285083679987,0.4741082871555009,0.9300327860648392,1.1469391223654488
1,0.5337819566397215,0.8796122457252153,1.071791589501966,0.4851112153236413,0.9241994467455834,1.1348773263974457
2,0.5219711605980383,0.885182114131029,1.074704513138536,0.4763928317281363,0.9326566637578638,1.1444451817471473
3,0.5275486477005037,0.8875242956324306,1.0852887367104365,0.47874948002572115,0.9256055244800263,1.1418668209799117
4,0.5088033893940465,0.9124221351259216,1.103016118307957,0.44544990583139277,0.9604989706418111,1.177775714481131
5,0.5499865895237463,0.873413475407394,1.060400661697218,0.4740163808688055,0.9330104003990226,1.147039339109842
6,0.5209039910358355,0.9023336345282031,1.0972405125437352,0.465580612075399,0.9385169063851795,1.1562009076280817
7,0.5095893919842884,0.9127678067788518,1.1106909063441135,0.44838161156860035,0.9504166266811681,1.1746583518604667
8,0.5086076709980009,0.9113106671348733,1.0985050345452831,0.4540284154406503,0.9592105224780375,1.1686305179026817
9,0.5160014337340215,0.9048111521778652,1.0995772553873555,0.46028901562968894,0.9457964038491538,1.161910915942226
