split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5504752083573672,0.85867921169285,1.05128944205153,0.5066339257726102,0.891579096171982,1.0922700938565841
1,0.48293670402523703,0.9273086478392968,1.1267568169014055,0.43346014753419093,0.9631341300542676,1.1704709362457937
2,0.5260926329736377,0.9043125871244678,1.094491288197709,0.4654770885872891,0.9352104429521029,1.1369164866924153
3,0.5276583421622902,0.8846946107906205,1.0786009185528782,0.4875291619738046,0.9155860659441402,1.1132173855084766
4,0.5099797032708406,0.9097636994115936,1.108535678166649,0.4474222159470155,0.9369087263842948,1.155958151768871
5,0.55327016872185,0.8604294030322619,1.038008744322244,0.5067511443816287,0.9006579415394064,1.092140330184563
6,0.5179789991710402,0.8921787246545614,1.087808271650986,0.4769312417346465,0.9243277720578955,1.1246691756759517
7,0.5495456389557871,0.8686178970990028,1.055749130621299,0.5062257071046412,0.8998941234501487,1.0927218809485308
8,0.5341800513140722,0.872506000524389,1.0711426688355206,0.4869329325575492,0.9090370604858642,1.1138647784540208
9,0.5380408212030798,0.887464616005291,1.0746619501884926,0.4953018997316463,0.9066886633437,1.1047429448171746
