split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5635853077092796,0.857649005931836,1.0481409379890976,0.515418972357417,0.8841674784204642,1.0879836290431033
1,0.5222076271408882,0.8824154781451765,1.069867243201431,0.4839283111877447,0.9163713417447266,1.1227787245636445
2,0.5688957009889639,0.8598470280936499,1.044384991350292,0.5080512944374207,0.8917689562341596,1.096223400127896
3,0.52071702798552,0.9052482287955697,1.0900000140061754,0.475378506266543,0.9279397290236658,1.132041106269244
4,0.504490125405139,0.9229219588319995,1.1138725101068452,0.4445907290122505,0.9526212732557126,1.1647848671161665
5,0.5435444419835609,0.8747221849403227,1.0603465551050038,0.502016700674828,0.9026437225848153,1.102926435846535
6,0.5540048025041838,0.8682075505450082,1.0514645601165236,0.5122200415796818,0.8887613206810621,1.091568849177261
7,0.5381756066925838,0.8809540261637068,1.0638564506054085,0.4971167936878529,0.9044087751884783,1.108339276207532
8,0.5018284710593881,0.9307976702895795,1.120018115589658,0.45397220448514897,0.9510222753130085,1.1549057211657838
9,0.5438875009018851,0.8898314791674548,1.0756137432453283,0.48437918973325567,0.9187524772593402,1.1222881459588794
