split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5232996146235073,0.889366270472457,1.0826717836473463,0.4995119313315294,0.9039724862256625,1.132941784046136
1,0.5346866839609667,0.8805177087551088,1.0663149923134523,0.5084917642994748,0.8966407939152995,1.1227320739104318
2,0.5159491494511099,0.8907361666749947,1.0836963238373178,0.4936991308181977,0.9131378191189958,1.139501933644019
3,0.541378924840783,0.8726634050708085,1.0565436225450546,0.4978242604484424,0.904967855141121,1.1348503447342018
4,0.5054198344676353,0.904223554031384,1.091770232238032,0.48479336207187207,0.9232723493352304,1.1494800942727113
5,0.5449431555010085,0.87061057971913,1.0515809477422955,0.5182567183109018,0.8855203426735425,1.111523280755276
6,0.548000992972392,0.8584556771941924,1.0548659391337036,0.5286552420072905,0.8777862806899437,1.0994616127467185
7,0.5447752563452309,0.869718897127586,1.0530404504630866,0.5252630642073943,0.8878745636310726,1.1034108272027427
8,0.5309974834042348,0.8712953598738453,1.0679577284268695,0.5148004645379229,0.8877550510302149,1.1155034510370676
9,0.5048235026402466,0.9073433411332705,1.1040657074065618,0.4937706760325892,0.9175682037747384,1.1394214194721024
