split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5418735240158087,0.862108765052962,1.054088040154458,0.4885736127518614,0.9211333100717041,1.1649146253070328
1,0.5205136531037062,0.9038600366077967,1.0963663909398558,0.485164784329296,0.9466574009305367,1.16879045098047
2,0.5397252162757353,0.8722229596823715,1.061085370148052,0.48739840191003336,0.9252089938926054,1.1662522906711916
3,0.5277976856832371,0.8982815303424826,1.0858432851203146,0.45163417918683113,0.9608926433200397,1.2062510953958019
4,0.5485779918235906,0.8575188802493693,1.0359791141925503,0.4803516688549233,0.9172418973940398,1.1742411624886486
5,0.5066557598893157,0.9054062551304262,1.100848469210896,0.4390579259891181,0.9617233379517991,1.2200048012586655
6,0.5931413235259098,0.8171867203581804,0.9889308975244457,0.5171293009259308,0.8788576425198991,1.1319257984469404
7,0.5323146652790072,0.8700721646991793,1.0594762197856487,0.4826464107286508,0.935384819136396,1.1716455977823979
8,0.5146689071634529,0.8981935169334592,1.0856502245186685,0.4738157117203752,0.9480210893047527,1.181602686922694
9,0.5360427035737041,0.8750046114027819,1.0545585574523995,0.46564439241953404,0.9331023255263794,1.1907421236962623
