split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5076063377243245,0.9324595923514345,1.11619180398173,0.47981674451047707,0.9274678800270534,1.137132937499807
1,0.5172252232855175,0.8962681535808793,1.092513936184262,0.4980175384012463,0.8994069031663965,1.117062125288523
2,0.49761185371522154,0.9281882184022868,1.1211619538198692,0.467463291010232,0.9357188913956614,1.1505561816174779
3,0.5078818232510968,0.9074484119064437,1.0984460586192994,0.4783264688382348,0.9241148782337255,1.1387606615025527
4,0.4994735843282744,0.942257824815083,1.1291992993674802,0.4673225485865985,0.9409913567988066,1.1507082099801056
5,0.4723520125126899,0.9592633935576729,1.1522627494420885,0.43668371945077833,0.9617359972427237,1.1833390778155408
6,0.5033393774567616,0.9309077997883243,1.1223803969584463,0.47305665222121196,0.9296577056358007,1.144497947623421
7,0.4855495283222845,0.9383319377480832,1.1268271974907031,0.44875593646870027,0.9485300067135439,1.1705905608296474
8,0.5185844985972274,0.9046169187872992,1.0939320592275141,0.4866221948514272,0.9183799606652175,1.1296700102038069
9,0.5215210775048928,0.9223521543393745,1.1058567625066362,0.4934209623448913,0.9141449882353564,1.1221648535666526
