split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.528876502481108,0.8864577176725884,1.0775925289392037,0.4893727029473035,0.9224123374024136,1.1488113100842188
1,0.5310193978620104,0.8894278521268041,1.0712445022544164,0.4915541336962689,0.9204119438872934,1.1463547879150284
2,0.5223467603269887,0.8853839817997178,1.0719346357927624,0.49309256200445706,0.9200407151543395,1.1446191845440374
3,0.5239117458054076,0.8936213656083296,1.0776161238191222,0.49213057781701963,0.929643347732315,1.145704770947682
4,0.5161011418824877,0.9096855618731856,1.0935665722381822,0.4710906115978135,0.9453587375976203,1.1691960158880863
5,0.5449988008780244,0.8713229139012999,1.055222899497357,0.5095928995993598,0.909261512938574,1.1258358234608383
6,0.5339645544580558,0.8871114780683113,1.0716338371747987,0.4967515168019636,0.9231033276021576,1.140480662807661
7,0.5248044377498936,0.9045679884021768,1.0886088534441303,0.46947263797838,0.9502090486813314,1.1709829796146756
8,0.5141178644963003,0.9072315826487183,1.0997559754190551,0.47302096415395134,0.9348876093340386,1.1670604671225082
9,0.5496242405953311,0.8832265823295999,1.0653033918199475,0.5023670968392697,0.9151344124345281,1.1340996926274651
