split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.4753121665360398,0.9622064994342131,1.1559305436983116,0.44934513165772516,0.9355624481611746,1.1411836865069431
1,0.540606646928501,0.8854439978861823,1.0773843313700155,0.509761445818079,0.8753816458813394,1.0767615637034604
2,0.51050331537962,0.9036849419292763,1.1031902682989012,0.48695406913991435,0.8929020230470489,1.10152393104666
3,0.5618548889505197,0.8530554098179796,1.059114472441354,0.5335660120135153,0.835419669032536,1.050294055799976
4,0.5139107661593207,0.9364453154146302,1.1243389860314765,0.46870190901485476,0.9173341005063718,1.1209466433265485
5,0.5217675160902548,0.9106232476161157,1.1051233055471223,0.4743664174205533,0.9068531901949568,1.1149550663432688
6,0.4797988799453532,0.9498580409830119,1.1473262740784276,0.45568805461156037,0.9308861832261003,1.1345920751288758
7,0.5297064493171829,0.910222282072939,1.1036570175533214,0.49309920723587897,0.8932299207257269,1.094907166371296
8,0.5330270279602717,0.8835342990744611,1.0730210736540657,0.5094412452797304,0.8747891764594528,1.077113151057605
9,0.4898927382347733,0.9446952806524809,1.134275021241437,0.47167449370915615,0.9194274963597985,1.1178064262629905
