split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5324028661253468,0.8640437930685286,1.0595653360022022,0.4782337367050554,0.9114414048757714,1.161244875929059
1,0.5073646693064324,0.9181542599570038,1.1043882212563843,0.4500196328359979,0.9555195272855799,1.192228245314784
2,0.5491239469631672,0.8523749652802012,1.05155292837757,0.5034292693511624,0.8983836261516707,1.1328603373505393
3,0.5671469351396714,0.8611528628273445,1.0380767843050267,0.48317191998551545,0.9062876770415093,1.1557365925993321
4,0.5255072352196721,0.9071906940378215,1.097928806960366,0.4705740915228126,0.9298174238513057,1.1697374880869562
5,0.506093441737204,0.9233798262468076,1.113440216097777,0.44182548181644543,0.9658788685910482,1.2010769054517398
6,0.5457801147170256,0.8644368932658194,1.053768407843369,0.4843210467536967,0.9138696826306165,1.154451032706612
7,0.5402734635052228,0.8785921703511513,1.0669364856137875,0.4812144615954128,0.9177262997228454,1.1579231690776752
8,0.4772266891247767,0.9522723278630826,1.1498706337227105,0.4221588996393223,0.9807180359080299,1.2220529611288107
9,0.5774431564099998,0.8474085502655824,1.0223503753221659,0.4993595501467576,0.8920575983586656,1.137493127149195
