split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.518532598139666,0.9150538656022581,1.1010832342129033,0.4894178799204192,0.9210245178449101,1.1259528763958366
1,0.47586386020254046,0.9529644135062701,1.1482133045893075,0.4437537388835959,0.9529491799199927,1.1752248499716207
2,0.5506944283675494,0.8692416795439881,1.0623203180970504,0.5210241272175691,0.883596380014897,1.0905466105546067
3,0.5524988193947418,0.8603896353798484,1.066669079707425,0.5377478173804142,0.8568568857772294,1.071338960395546
4,0.5284409506680094,0.8857062414749055,1.0811626389800548,0.5172096780524755,0.8874051207601376,1.0948804253425393
5,0.47841956261218166,0.9427169062419392,1.1310142906095437,0.45228099528811794,0.949764055278168,1.1661819594728264
6,0.5476294028323063,0.8853984911661976,1.0767392157307438,0.5134533609846841,0.8834247737444866,1.099131493696611
7,0.5016940911978915,0.9239727486554932,1.1128909894505503,0.4695010156980711,0.9311378379970043,1.1477034626747773
8,0.5151242239884424,0.9221592372404765,1.109057478779983,0.4764649808206739,0.9244613163973734,1.1401455118464299
9,0.5022366884985938,0.9258746571993427,1.1114818653054928,0.47332923768068424,0.9312938095671608,1.1435548978832062
