split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.505924985131661,0.9047489040406257,1.093948460637978,0.4949548508211926,0.9385617757367166,1.161156912375651
1,0.5529629876715336,0.8640900374843844,1.039852517101942,0.5102555021029526,0.892976975374833,1.1434326592192174
2,0.5424518542029431,0.8745543871262419,1.059126770603348,0.5062793908318888,0.9086840185643772,1.1480648960031388
3,0.5184463406375228,0.8914111845720126,1.0774556187253743,0.4973205759227455,0.9213042461776709,1.1584341830772988
4,0.49822141639371276,0.923323417922908,1.1125277583140674,0.4870916650083532,0.9486684618728098,1.1701611847376898
5,0.5288087153557249,0.8799301284344988,1.076270937689417,0.5188813440154054,0.9049737956049628,1.1333183184346598
6,0.4812178613371697,0.9279852905003626,1.1253688141828313,0.47531779402174124,0.9595535268857935,1.1835155752881905
7,0.5358706969942348,0.8671080996473118,1.0654078565805665,0.5412957674839305,0.8926851476816403,1.106603866979304
8,0.49622950377889297,0.9291391681305009,1.1175524656269988,0.4874904495344441,0.9442810734771965,1.1697061980664598
9,0.5424110248530142,0.8678362341725989,1.0543010862529694,0.5016929303221411,0.9137363101808835,1.153385093273275
