split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5456548600189116,0.8730533908154465,1.0569819852282394,0.5263594573776089,0.8843738678494646,1.079741401513681
1,0.5305284999302972,0.8939049870582656,1.0843812716548769,0.48928239201304446,0.9104592523241682,1.1212068305523353
2,0.5657691567169898,0.8472261948987261,1.0307578421473977,0.5292468888524804,0.8673847314294229,1.0764451830697201
3,0.539548157880571,0.8792088199667909,1.0764972705236948,0.5117341925131229,0.8809461027172055,1.0962850089566272
4,0.5549933826761153,0.8377128954923514,1.041307241338325,0.5446228407246076,0.8477404405470087,1.0587195702897767
5,0.5007860386150333,0.9025390544637377,1.1055528486665582,0.4788126001050419,0.9214641397656694,1.1326409862058213
6,0.4785584310718306,0.9444682510603619,1.1412503493516983,0.45573582511800714,0.9493442076893854,1.1574445480251565
7,0.4885065775791574,0.941974915336185,1.1330952064847126,0.4544826001604688,0.9589331096492879,1.1587763501329182
8,0.4866580343019844,0.9361565782496678,1.1286029902184325,0.45467060944901594,0.9545417552774995,1.1585766502777262
9,0.5536611504146406,0.8675438547786257,1.0456119030673623,0.50787091541739,0.8895917661689405,1.1006134998057908
