split,r2_train,mae_train,rmse_train,r2_val,mae_val,rmse_val
0,0.5158978087441499,0.9015029628106368,1.0895088094404088,0.5079708935928591,0.9118381125991307,1.1145489751254811
1,0.5235112808912482,0.8987134726398572,1.091220707418664,0.5179054847248523,0.8984500535714478,1.10323963230922
2,0.523957609390951,0.8956286163703585,1.0895773732322434,0.48862578600723705,0.9003859150584123,1.1362481053062017
3,0.5414830779601502,0.8795264298431953,1.074208645411679,0.525767916177962,0.8838835242879374,1.0942063374647932
4,0.5391837152474112,0.8914814251947977,1.090019020746558,0.5217910985709575,0.8890526579866255,1.0987846595630795
5,0.47584210376486513,0.9603291891114158,1.1496292385606022,0.4500992701703238,0.9746919275118943,1.178272950114479
6,0.5045999727879452,0.9241025667730665,1.120573065809133,0.4787020639263935,0.9362690629895625,1.1472201390826569
7,0.5268915167042159,0.8843829008682048,1.0772449769403594,0.527392294487887,0.8848413632744208,1.0923307477037774
8,0.4685187110289073,0.9535763723568081,1.146683776535022,0.45252914644001363,0.9689611033955083,1.1756668185717039
9,0.538038459036005,0.8847954202425231,1.0762444426800513,0.521792062282294,0.882468114655534,1.0987835523986549
